original_id,poisoned_id,attack_family,technique
MED-956,MED-956,table_caption,table_caption_infobox_directive
MED-5089,MED-5089,unicode_stealth,unicode_stealth
MED-5368,MED-5368,near_query,near_query_placement
MED-2162,MED-2162,anchor_hijack,anchor_see_also_hijack
MED-4114,MED-4114,IDEM,idem_llm_optimized
MED-1135,MED-1135,visual_ocr,visual_ocr_injection
MED-3533,MED-3533,querypp,keyword_packing
MED-5236,MED-5236,ASC,semantic_cloaking
MED-2325,MED-2325,PAT,prompt_attack_template
MED-2471,MED-2471,citation_hijack,citation_footnote
MED-2619,MED-2619,meta_dom,html_hidden_comment
MED-2032,MED-2032,meta_dom,json_ld_meta_injection
MED-3519,MED-3519,code_smuggling,code_comment_smuggling
MED-1961,MED-1961,table_caption,table_caption_infobox_directive
MED-1604,MED-1604,unicode_stealth,unicode_stealth
MED-1693,MED-1693,near_query,near_query_placement
MED-2830,MED-2830,anchor_hijack,anchor_see_also_hijack
MED-1564,MED-1564,IDEM,idem_llm_optimized
MED-2000,MED-2000,visual_ocr,visual_ocr_injection
MED-3533,MED-3533,querypp,keyword_packing
MED-1274,MED-1274,ASC,semantic_cloaking
MED-2978,MED-2978,PAT,prompt_attack_template
MED-4574,MED-4574,citation_hijack,citation_footnote
MED-2120,MED-2120,meta_dom,html_hidden_comment
MED-2385,MED-2385,meta_dom,json_ld_meta_injection
MED-3353,MED-3353,code_smuggling,code_comment_smuggling
MED-2978,MED-2978,table_caption,table_caption_infobox_directive
MED-5120,MED-5120,unicode_stealth,unicode_stealth
MED-4783,MED-4783,near_query,near_query_placement
MED-2703,MED-2703,anchor_hijack,anchor_see_also_hijack
MED-1740,MED-1740,IDEM,idem_llm_optimized
MED-1752,MED-1752,visual_ocr,visual_ocr_injection
MED-4451,MED-4451,querypp,keyword_packing
MED-1506,MED-1506,ASC,semantic_cloaking
MED-1996,MED-1996,PAT,prompt_attack_template
MED-1236,MED-1236,citation_hijack,citation_footnote
MED-3943,MED-3943,meta_dom,html_hidden_comment
MED-2368,MED-2368,meta_dom,json_ld_meta_injection
MED-2354,MED-2354,code_smuggling,code_comment_smuggling
MED-1531,MED-1531,table_caption,table_caption_infobox_directive
MED-3391,MED-3391,unicode_stealth,unicode_stealth
MED-2249,MED-2249,near_query,near_query_placement
MED-1380,MED-1380,anchor_hijack,anchor_see_also_hijack
MED-3757,MED-3757,IDEM,idem_llm_optimized
MED-1388,MED-1388,visual_ocr,visual_ocr_injection
MED-1371,MED-1371,querypp,keyword_packing
MED-4695,MED-4695,ASC,semantic_cloaking
MED-1695,MED-1695,PAT,prompt_attack_template
MED-1388,MED-1388,citation_hijack,citation_footnote
MED-4952,MED-4952,meta_dom,html_hidden_comment
MED-4741,MED-4741,meta_dom,json_ld_meta_injection
MED-5160,MED-5160,code_smuggling,code_comment_smuggling
MED-2249,MED-2249,table_caption,table_caption_infobox_directive
MED-1950,MED-1950,unicode_stealth,unicode_stealth
MED-4318,MED-4318,near_query,near_query_placement
MED-3283,MED-3283,anchor_hijack,anchor_see_also_hijack
MED-1541,MED-1541,IDEM,idem_llm_optimized
MED-3926,MED-3926,visual_ocr,visual_ocr_injection
MED-2013,MED-2013,querypp,keyword_packing
MED-3936,MED-3936,ASC,semantic_cloaking
MED-2140,MED-2140,PAT,prompt_attack_template
MED-1229,MED-1229,citation_hijack,citation_footnote
MED-4281,MED-4281,meta_dom,html_hidden_comment
MED-1961,MED-1961,meta_dom,json_ld_meta_injection
MED-1271,MED-1271,code_smuggling,code_comment_smuggling
MED-1985,MED-1985,table_caption,table_caption_infobox_directive
MED-2422,MED-2422,unicode_stealth,unicode_stealth
MED-878,MED-878,near_query,near_query_placement
MED-3146,MED-3146,anchor_hijack,anchor_see_also_hijack
MED-5079,MED-5079,IDEM,idem_llm_optimized
MED-1305,MED-1305,visual_ocr,visual_ocr_injection
MED-1847,MED-1847,querypp,keyword_packing
MED-5332,MED-5332,ASC,semantic_cloaking
MED-1752,MED-1752,PAT,prompt_attack_template
MED-1676,MED-1676,citation_hijack,citation_footnote
MED-5275,MED-5275,meta_dom,html_hidden_comment
MED-4959,MED-4959,meta_dom,json_ld_meta_injection
MED-3535,MED-3535,code_smuggling,code_comment_smuggling
MED-2676,MED-2676,table_caption,table_caption_infobox_directive
MED-5012,MED-5012,unicode_stealth,unicode_stealth
MED-2322,MED-2322,near_query,near_query_placement
MED-5032,MED-5032,anchor_hijack,anchor_see_also_hijack
MED-1597,MED-1597,IDEM,idem_llm_optimized
MED-1300,MED-1300,visual_ocr,visual_ocr_injection
MED-4938,MED-4938,querypp,keyword_packing
MED-3444,MED-3444,ASC,semantic_cloaking
MED-4378,MED-4378,PAT,prompt_attack_template
MED-751,MED-751,citation_hijack,citation_footnote
MED-1985,MED-1985,meta_dom,html_hidden_comment
MED-2352,MED-2352,meta_dom,json_ld_meta_injection
MED-1714,MED-1714,code_smuggling,code_comment_smuggling
MED-4995,MED-4995,table_caption,table_caption_infobox_directive
MED-3731,MED-3731,unicode_stealth,unicode_stealth
MED-3769,MED-3769,near_query,near_query_placement
MED-1952,MED-1952,anchor_hijack,anchor_see_also_hijack
MED-1342,MED-1342,IDEM,idem_llm_optimized
MED-1276,MED-1276,visual_ocr,visual_ocr_injection
MED-3986,MED-3986,querypp,keyword_packing
MED-2089,MED-2089,ASC,semantic_cloaking
MED-5125,MED-5125,PAT,prompt_attack_template
MED-4924,MED-4924,citation_hijack,citation_footnote
MED-4381,MED-4381,meta_dom,html_hidden_comment
MED-2668,MED-2668,meta_dom,json_ld_meta_injection
MED-821,MED-821,code_smuggling,code_comment_smuggling
MED-1475,MED-1475,table_caption,table_caption_infobox_directive
MED-1009,MED-1009,unicode_stealth,unicode_stealth
MED-816,MED-816,near_query,near_query_placement
MED-3722,MED-3722,anchor_hijack,anchor_see_also_hijack
MED-2570,MED-2570,IDEM,idem_llm_optimized
MED-917,MED-917,visual_ocr,visual_ocr_injection
MED-2270,MED-2270,querypp,keyword_packing
MED-4133,MED-4133,ASC,semantic_cloaking
MED-4619,MED-4619,PAT,prompt_attack_template
MED-951,MED-951,citation_hijack,citation_footnote
MED-3972,MED-3972,meta_dom,html_hidden_comment
MED-2921,MED-2921,meta_dom,json_ld_meta_injection
MED-4715,MED-4715,code_smuggling,code_comment_smuggling
MED-923,MED-923,table_caption,table_caption_infobox_directive
MED-819,MED-819,unicode_stealth,unicode_stealth
MED-1135,MED-1135,near_query,near_query_placement
MED-1394,MED-1394,anchor_hijack,anchor_see_also_hijack
MED-4081,MED-4081,IDEM,idem_llm_optimized
MED-2845,MED-2845,visual_ocr,visual_ocr_injection
MED-3789,MED-3789,querypp,keyword_packing
MED-3206,MED-3206,ASC,semantic_cloaking
MED-948,MED-948,PAT,prompt_attack_template
MED-1042,MED-1042,citation_hijack,citation_footnote
MED-1766,MED-1766,meta_dom,html_hidden_comment
MED-4436,MED-4436,meta_dom,json_ld_meta_injection
MED-831,MED-831,code_smuggling,code_comment_smuggling
MED-4646,MED-4646,table_caption,table_caption_infobox_directive
MED-981,MED-981,unicode_stealth,unicode_stealth
MED-4799,MED-4799,near_query,near_query_placement
MED-835,MED-835,anchor_hijack,anchor_see_also_hijack
MED-4394,MED-4394,IDEM,idem_llm_optimized
MED-1186,MED-1186,visual_ocr,visual_ocr_injection
MED-2496,MED-2496,querypp,keyword_packing
MED-3712,MED-3712,ASC,semantic_cloaking
MED-3511,MED-3511,PAT,prompt_attack_template
MED-5163,MED-5163,citation_hijack,citation_footnote
MED-3907,MED-3907,meta_dom,html_hidden_comment
MED-3277,MED-3277,meta_dom,json_ld_meta_injection
MED-3429,MED-3429,code_smuggling,code_comment_smuggling
MED-1549,MED-1549,table_caption,table_caption_infobox_directive
MED-4286,MED-4286,unicode_stealth,unicode_stealth
MED-2716,MED-2716,near_query,near_query_placement
MED-1990,MED-1990,anchor_hijack,anchor_see_also_hijack
MED-1771,MED-1771,IDEM,idem_llm_optimized
MED-3270,MED-3270,visual_ocr,visual_ocr_injection
MED-4488,MED-4488,querypp,keyword_packing
MED-4674,MED-4674,ASC,semantic_cloaking
MED-963,MED-963,PAT,prompt_attack_template
MED-4884,MED-4884,citation_hijack,citation_footnote
MED-1673,MED-1673,meta_dom,html_hidden_comment
MED-4246,MED-4246,meta_dom,json_ld_meta_injection
MED-830,MED-830,code_smuggling,code_comment_smuggling
MED-4985,MED-4985,table_caption,table_caption_infobox_directive
MED-1487,MED-1487,unicode_stealth,unicode_stealth
MED-3690,MED-3690,near_query,near_query_placement
MED-1137,MED-1137,anchor_hijack,anchor_see_also_hijack
MED-1796,MED-1796,IDEM,idem_llm_optimized
MED-1749,MED-1749,visual_ocr,visual_ocr_injection
MED-1610,MED-1610,querypp,keyword_packing
MED-1015,MED-1015,ASC,semantic_cloaking
MED-2029,MED-2029,PAT,prompt_attack_template
MED-4337,MED-4337,citation_hijack,citation_footnote
MED-1751,MED-1751,meta_dom,html_hidden_comment
MED-1935,MED-1935,meta_dom,json_ld_meta_injection
MED-3542,MED-3542,code_smuggling,code_comment_smuggling
MED-3891,MED-3891,table_caption,table_caption_infobox_directive
MED-872,MED-872,unicode_stealth,unicode_stealth
MED-4888,MED-4888,near_query,near_query_placement
MED-878,MED-878,anchor_hijack,anchor_see_also_hijack
MED-2456,MED-2456,IDEM,idem_llm_optimized
MED-4643,MED-4643,visual_ocr,visual_ocr_injection
MED-2389,MED-2389,querypp,keyword_packing
MED-1620,MED-1620,ASC,semantic_cloaking
MED-4356,MED-4356,PAT,prompt_attack_template
MED-2850,MED-2850,citation_hijack,citation_footnote
MED-5127,MED-5127,meta_dom,html_hidden_comment
MED-3094,MED-3094,meta_dom,json_ld_meta_injection
MED-5317,MED-5317,code_smuggling,code_comment_smuggling
MED-1580,MED-1580,table_caption,table_caption_infobox_directive
MED-821,MED-821,unicode_stealth,unicode_stealth
MED-1810,MED-1810,near_query,near_query_placement
MED-1518,MED-1518,anchor_hijack,anchor_see_also_hijack
MED-4831,MED-4831,IDEM,idem_llm_optimized
MED-1246,MED-1246,visual_ocr,visual_ocr_injection
MED-3771,MED-3771,querypp,keyword_packing
MED-3370,MED-3370,ASC,semantic_cloaking
MED-1708,MED-1708,PAT,prompt_attack_template
MED-5112,MED-5112,citation_hijack,citation_footnote
MED-2890,MED-2890,meta_dom,html_hidden_comment
MED-2421,MED-2421,meta_dom,json_ld_meta_injection
MED-2385,MED-2385,code_smuggling,code_comment_smuggling
MED-2210,MED-2210,table_caption,table_caption_infobox_directive
MED-1403,MED-1403,unicode_stealth,unicode_stealth
MED-2939,MED-2939,near_query,near_query_placement
MED-2660,MED-2660,anchor_hijack,anchor_see_also_hijack
MED-3637,MED-3637,IDEM,idem_llm_optimized
MED-2570,MED-2570,visual_ocr,visual_ocr_injection
MED-1518,MED-1518,querypp,keyword_packing
MED-1659,MED-1659,ASC,semantic_cloaking
MED-3254,MED-3254,PAT,prompt_attack_template
MED-4458,MED-4458,citation_hijack,citation_footnote
MED-2218,MED-2218,meta_dom,html_hidden_comment
MED-3843,MED-3843,meta_dom,json_ld_meta_injection
MED-2400,MED-2400,code_smuggling,code_comment_smuggling
MED-4234,MED-4234,table_caption,table_caption_infobox_directive
MED-2095,MED-2095,unicode_stealth,unicode_stealth
MED-1328,MED-1328,near_query,near_query_placement
MED-3318,MED-3318,anchor_hijack,anchor_see_also_hijack
MED-1612,MED-1612,IDEM,idem_llm_optimized
MED-4099,MED-4099,visual_ocr,visual_ocr_injection
MED-2888,MED-2888,querypp,keyword_packing
MED-4097,MED-4097,ASC,semantic_cloaking
MED-5197,MED-5197,PAT,prompt_attack_template
MED-4496,MED-4496,citation_hijack,citation_footnote
MED-4696,MED-4696,meta_dom,html_hidden_comment
MED-5149,MED-5149,meta_dom,json_ld_meta_injection
MED-1398,MED-1398,code_smuggling,code_comment_smuggling
MED-2004,MED-2004,table_caption,table_caption_infobox_directive
MED-3216,MED-3216,unicode_stealth,unicode_stealth
MED-3156,MED-3156,near_query,near_query_placement
MED-5331,MED-5331,anchor_hijack,anchor_see_also_hijack
MED-4884,MED-4884,IDEM,idem_llm_optimized
MED-4125,MED-4125,visual_ocr,visual_ocr_injection
MED-2116,MED-2116,querypp,keyword_packing
MED-4824,MED-4824,ASC,semantic_cloaking
MED-2971,MED-2971,PAT,prompt_attack_template
MED-4782,MED-4782,citation_hijack,citation_footnote
MED-4423,MED-4423,meta_dom,html_hidden_comment
MED-3652,MED-3652,meta_dom,json_ld_meta_injection
MED-3964,MED-3964,code_smuggling,code_comment_smuggling
MED-5024,MED-5024,table_caption,table_caption_infobox_directive
MED-4484,MED-4484,unicode_stealth,unicode_stealth
MED-4001,MED-4001,near_query,near_query_placement
MED-4287,MED-4287,anchor_hijack,anchor_see_also_hijack
MED-1868,MED-1868,IDEM,idem_llm_optimized
MED-4117,MED-4117,visual_ocr,visual_ocr_injection
MED-1709,MED-1709,querypp,keyword_packing
MED-5190,MED-5190,ASC,semantic_cloaking
MED-4325,MED-4325,PAT,prompt_attack_template
MED-4290,MED-4290,citation_hijack,citation_footnote
MED-4431,MED-4431,meta_dom,html_hidden_comment
MED-2177,MED-2177,meta_dom,json_ld_meta_injection
MED-3791,MED-3791,code_smuggling,code_comment_smuggling
MED-841,MED-841,table_caption,table_caption_infobox_directive
MED-1565,MED-1565,unicode_stealth,unicode_stealth
MED-3749,MED-3749,near_query,near_query_placement
MED-4415,MED-4415,anchor_hijack,anchor_see_also_hijack
MED-4643,MED-4643,IDEM,idem_llm_optimized
MED-4566,MED-4566,visual_ocr,visual_ocr_injection
MED-5049,MED-5049,querypp,keyword_packing
MED-5065,MED-5065,ASC,semantic_cloaking
MED-2184,MED-2184,PAT,prompt_attack_template
MED-1331,MED-1331,citation_hijack,citation_footnote
MED-3179,MED-3179,meta_dom,html_hidden_comment
MED-2721,MED-2721,meta_dom,json_ld_meta_injection
MED-4295,MED-4295,code_smuggling,code_comment_smuggling
MED-1362,MED-1362,table_caption,table_caption_infobox_directive
MED-5009,MED-5009,unicode_stealth,unicode_stealth
MED-3100,MED-3100,near_query,near_query_placement
MED-1837,MED-1837,anchor_hijack,anchor_see_also_hijack
MED-2066,MED-2066,IDEM,idem_llm_optimized
MED-4652,MED-4652,visual_ocr,visual_ocr_injection
MED-3592,MED-3592,querypp,keyword_packing
MED-3504,MED-3504,ASC,semantic_cloaking
MED-5274,MED-5274,PAT,prompt_attack_template
MED-5190,MED-5190,citation_hijack,citation_footnote
MED-4305,MED-4305,meta_dom,html_hidden_comment
MED-4377,MED-4377,meta_dom,json_ld_meta_injection
MED-2085,MED-2085,code_smuggling,code_comment_smuggling
MED-1231,MED-1231,table_caption,table_caption_infobox_directive
MED-3426,MED-3426,unicode_stealth,unicode_stealth
MED-3513,MED-3513,near_query,near_query_placement
MED-1253,MED-1253,anchor_hijack,anchor_see_also_hijack
MED-3492,MED-3492,IDEM,idem_llm_optimized
MED-2430,MED-2430,visual_ocr,visual_ocr_injection
MED-1874,MED-1874,querypp,keyword_packing
MED-3202,MED-3202,ASC,semantic_cloaking
MED-1799,MED-1799,PAT,prompt_attack_template
MED-3229,MED-3229,citation_hijack,citation_footnote
MED-5099,MED-5099,meta_dom,html_hidden_comment
MED-2367,MED-2367,meta_dom,json_ld_meta_injection
MED-2850,MED-2850,code_smuggling,code_comment_smuggling
MED-1223,MED-1223,table_caption,table_caption_infobox_directive
MED-4918,MED-4918,unicode_stealth,unicode_stealth
MED-5302,MED-5302,near_query,near_query_placement
MED-3631,MED-3631,anchor_hijack,anchor_see_also_hijack
MED-3965,MED-3965,IDEM,idem_llm_optimized
MED-949,MED-949,visual_ocr,visual_ocr_injection
MED-4127,MED-4127,querypp,keyword_packing
MED-1426,MED-1426,ASC,semantic_cloaking
MED-1512,MED-1512,PAT,prompt_attack_template
MED-5206,MED-5206,citation_hijack,citation_footnote
MED-3397,MED-3397,meta_dom,html_hidden_comment
MED-2646,MED-2646,meta_dom,json_ld_meta_injection
MED-5320,MED-5320,code_smuggling,code_comment_smuggling
MED-5050,MED-5050,table_caption,table_caption_infobox_directive
MED-2652,MED-2652,unicode_stealth,unicode_stealth
MED-3989,MED-3989,near_query,near_query_placement
MED-1697,MED-1697,anchor_hijack,anchor_see_also_hijack
MED-2058,MED-2058,IDEM,idem_llm_optimized
MED-3046,MED-3046,visual_ocr,visual_ocr_injection
MED-4767,MED-4767,querypp,keyword_packing
MED-1067,MED-1067,ASC,semantic_cloaking
MED-4987,MED-4987,PAT,prompt_attack_template
MED-1406,MED-1406,citation_hijack,citation_footnote
MED-5364,MED-5364,meta_dom,html_hidden_comment
MED-4325,MED-4325,meta_dom,json_ld_meta_injection
MED-1170,MED-1170,code_smuggling,code_comment_smuggling
MED-5026,MED-5026,table_caption,table_caption_infobox_directive
MED-3236,MED-3236,unicode_stealth,unicode_stealth
MED-4921,MED-4921,near_query,near_query_placement
MED-3634,MED-3634,anchor_hijack,anchor_see_also_hijack
MED-2663,MED-2663,IDEM,idem_llm_optimized
MED-1295,MED-1295,visual_ocr,visual_ocr_injection
MED-1436,MED-1436,querypp,keyword_packing
MED-335,MED-335,ASC,semantic_cloaking
MED-4168,MED-4168,PAT,prompt_attack_template
MED-3759,MED-3759,citation_hijack,citation_footnote
MED-2260,MED-2260,meta_dom,html_hidden_comment
MED-3631,MED-3631,meta_dom,json_ld_meta_injection
MED-4028,MED-4028,code_smuggling,code_comment_smuggling
MED-1942,MED-1942,table_caption,table_caption_infobox_directive
MED-4177,MED-4177,unicode_stealth,unicode_stealth
MED-3395,MED-3395,near_query,near_query_placement
MED-5195,MED-5195,anchor_hijack,anchor_see_also_hijack
MED-4034,MED-4034,IDEM,idem_llm_optimized
MED-1130,MED-1130,visual_ocr,visual_ocr_injection
MED-3919,MED-3919,querypp,keyword_packing
MED-3709,MED-3709,ASC,semantic_cloaking
MED-3991,MED-3991,PAT,prompt_attack_template
MED-5292,MED-5292,citation_hijack,citation_footnote
MED-4146,MED-4146,meta_dom,html_hidden_comment
MED-3577,MED-3577,meta_dom,json_ld_meta_injection
MED-3376,MED-3376,code_smuggling,code_comment_smuggling
MED-1620,MED-1620,table_caption,table_caption_infobox_directive
MED-3619,MED-3619,unicode_stealth,unicode_stealth
MED-5012,MED-5012,near_query,near_query_placement
MED-4595,MED-4595,anchor_hijack,anchor_see_also_hijack
MED-4034,MED-4034,IDEM,idem_llm_optimized
MED-2080,MED-2080,visual_ocr,visual_ocr_injection
MED-4883,MED-4883,querypp,keyword_packing
MED-3232,MED-3232,ASC,semantic_cloaking
MED-2249,MED-2249,PAT,prompt_attack_template
MED-1929,MED-1929,citation_hijack,citation_footnote
MED-4035,MED-4035,meta_dom,html_hidden_comment
MED-3309,MED-3309,meta_dom,json_ld_meta_injection
MED-4735,MED-4735,code_smuggling,code_comment_smuggling
MED-3795,MED-3795,table_caption,table_caption_infobox_directive
MED-2030,MED-2030,unicode_stealth,unicode_stealth
MED-2345,MED-2345,near_query,near_query_placement
MED-5015,MED-5015,anchor_hijack,anchor_see_also_hijack
MED-1848,MED-1848,IDEM,idem_llm_optimized
MED-4782,MED-4782,visual_ocr,visual_ocr_injection
MED-5280,MED-5280,querypp,keyword_packing
MED-4376,MED-4376,ASC,semantic_cloaking
MED-2452,MED-2452,PAT,prompt_attack_template
MED-1387,MED-1387,citation_hijack,citation_footnote
MED-5101,MED-5101,meta_dom,html_hidden_comment
MED-2807,MED-2807,meta_dom,json_ld_meta_injection
MED-4485,MED-4485,code_smuggling,code_comment_smuggling
MED-4594,MED-4594,table_caption,table_caption_infobox_directive
MED-4269,MED-4269,unicode_stealth,unicode_stealth
MED-4663,MED-4663,near_query,near_query_placement
MED-3236,MED-3236,anchor_hijack,anchor_see_also_hijack
MED-4730,MED-4730,IDEM,idem_llm_optimized
MED-3981,MED-3981,visual_ocr,visual_ocr_injection
MED-2716,MED-2716,querypp,keyword_packing
MED-2529,MED-2529,ASC,semantic_cloaking
MED-5086,MED-5086,PAT,prompt_attack_template
MED-692,MED-692,citation_hijack,citation_footnote
MED-2207,MED-2207,meta_dom,html_hidden_comment
MED-1008,MED-1008,meta_dom,json_ld_meta_injection
MED-4922,MED-4922,code_smuggling,code_comment_smuggling
MED-4376,MED-4376,table_caption,table_caption_infobox_directive
MED-4944,MED-4944,unicode_stealth,unicode_stealth
MED-1513,MED-1513,near_query,near_query_placement
MED-5089,MED-5089,anchor_hijack,anchor_see_also_hijack
MED-2350,MED-2350,IDEM,idem_llm_optimized
MED-5102,MED-5102,visual_ocr,visual_ocr_injection
MED-2765,MED-2765,querypp,keyword_packing
MED-3794,MED-3794,ASC,semantic_cloaking
MED-907,MED-907,PAT,prompt_attack_template
MED-4815,MED-4815,citation_hijack,citation_footnote
MED-1725,MED-1725,meta_dom,html_hidden_comment
MED-2504,MED-2504,meta_dom,json_ld_meta_injection
MED-5287,MED-5287,code_smuggling,code_comment_smuggling
MED-4246,MED-4246,table_caption,table_caption_infobox_directive
MED-1748,MED-1748,unicode_stealth,unicode_stealth
MED-3202,MED-3202,near_query,near_query_placement
MED-3314,MED-3314,anchor_hijack,anchor_see_also_hijack
MED-1736,MED-1736,IDEM,idem_llm_optimized
MED-4379,MED-4379,visual_ocr,visual_ocr_injection
MED-830,MED-830,querypp,keyword_packing
MED-1508,MED-1508,ASC,semantic_cloaking
MED-3549,MED-3549,PAT,prompt_attack_template
MED-1326,MED-1326,citation_hijack,citation_footnote
MED-1416,MED-1416,meta_dom,html_hidden_comment
MED-4762,MED-4762,meta_dom,json_ld_meta_injection
MED-4987,MED-4987,code_smuggling,code_comment_smuggling
MED-3689,MED-3689,table_caption,table_caption_infobox_directive
MED-4941,MED-4941,unicode_stealth,unicode_stealth
MED-4161,MED-4161,near_query,near_query_placement
MED-735,MED-735,anchor_hijack,anchor_see_also_hijack
MED-3875,MED-3875,IDEM,idem_llm_optimized
MED-1112,MED-1112,visual_ocr,visual_ocr_injection
MED-3110,MED-3110,querypp,keyword_packing
MED-1560,MED-1560,ASC,semantic_cloaking
MED-4685,MED-4685,PAT,prompt_attack_template
MED-4834,MED-4834,citation_hijack,citation_footnote
MED-5039,MED-5039,meta_dom,html_hidden_comment
MED-1747,MED-1747,meta_dom,json_ld_meta_injection
MED-4468,MED-4468,code_smuggling,code_comment_smuggling
MED-1005,MED-1005,table_caption,table_caption_infobox_directive
MED-3709,MED-3709,unicode_stealth,unicode_stealth
MED-3854,MED-3854,near_query,near_query_placement
MED-1950,MED-1950,anchor_hijack,anchor_see_also_hijack
MED-4320,MED-4320,IDEM,idem_llm_optimized
MED-2608,MED-2608,visual_ocr,visual_ocr_injection
MED-1243,MED-1243,querypp,keyword_packing
MED-3860,MED-3860,ASC,semantic_cloaking
MED-5165,MED-5165,PAT,prompt_attack_template
MED-4940,MED-4940,citation_hijack,citation_footnote
MED-2888,MED-2888,meta_dom,html_hidden_comment
MED-2228,MED-2228,meta_dom,json_ld_meta_injection
MED-3944,MED-3944,code_smuggling,code_comment_smuggling
MED-335,MED-335,table_caption,table_caption_infobox_directive
MED-4412,MED-4412,unicode_stealth,unicode_stealth
MED-5285,MED-5285,near_query,near_query_placement
MED-1169,MED-1169,anchor_hijack,anchor_see_also_hijack
MED-1783,MED-1783,IDEM,idem_llm_optimized
MED-5249,MED-5249,visual_ocr,visual_ocr_injection
MED-2404,MED-2404,querypp,keyword_packing
MED-2323,MED-2323,ASC,semantic_cloaking
MED-3860,MED-3860,PAT,prompt_attack_template
MED-4698,MED-4698,citation_hijack,citation_footnote
MED-1008,MED-1008,meta_dom,html_hidden_comment
MED-3968,MED-3968,meta_dom,json_ld_meta_injection
MED-1421,MED-1421,code_smuggling,code_comment_smuggling
MED-3112,MED-3112,table_caption,table_caption_infobox_directive
MED-930,MED-930,unicode_stealth,unicode_stealth
MED-5349,MED-5349,near_query,near_query_placement
MED-5254,MED-5254,anchor_hijack,anchor_see_also_hijack
MED-4480,MED-4480,IDEM,idem_llm_optimized
MED-3855,MED-3855,visual_ocr,visual_ocr_injection
MED-2000,MED-2000,querypp,keyword_packing
MED-1665,MED-1665,ASC,semantic_cloaking
MED-4826,MED-4826,PAT,prompt_attack_template
MED-5026,MED-5026,citation_hijack,citation_footnote
MED-2458,MED-2458,meta_dom,html_hidden_comment
MED-1936,MED-1936,meta_dom,json_ld_meta_injection
MED-4084,MED-4084,code_smuggling,code_comment_smuggling
MED-4906,MED-4906,table_caption,table_caption_infobox_directive
MED-4271,MED-4271,unicode_stealth,unicode_stealth
MED-1789,MED-1789,near_query,near_query_placement
MED-2703,MED-2703,anchor_hijack,anchor_see_also_hijack
MED-3085,MED-3085,IDEM,idem_llm_optimized
MED-1313,MED-1313,visual_ocr,visual_ocr_injection
MED-1208,MED-1208,querypp,keyword_packing
MED-2595,MED-2595,ASC,semantic_cloaking
MED-1624,MED-1624,PAT,prompt_attack_template
MED-1531,MED-1531,citation_hijack,citation_footnote
MED-2771,MED-2771,meta_dom,html_hidden_comment
MED-723,MED-723,meta_dom,json_ld_meta_injection
MED-4251,MED-4251,code_smuggling,code_comment_smuggling
MED-2907,MED-2907,table_caption,table_caption_infobox_directive
MED-4183,MED-4183,unicode_stealth,unicode_stealth
MED-888,MED-888,near_query,near_query_placement
MED-861,MED-861,anchor_hijack,anchor_see_also_hijack
MED-5090,MED-5090,IDEM,idem_llm_optimized
MED-1863,MED-1863,visual_ocr,visual_ocr_injection
MED-3580,MED-3580,querypp,keyword_packing
MED-2431,MED-2431,ASC,semantic_cloaking
MED-1846,MED-1846,PAT,prompt_attack_template
MED-1390,MED-1390,citation_hijack,citation_footnote
MED-4875,MED-4875,meta_dom,html_hidden_comment
MED-2210,MED-2210,meta_dom,json_ld_meta_injection
MED-2925,MED-2925,code_smuggling,code_comment_smuggling
MED-3386,MED-3386,table_caption,table_caption_infobox_directive
MED-720,MED-720,unicode_stealth,unicode_stealth
MED-2288,MED-2288,near_query,near_query_placement
MED-3100,MED-3100,anchor_hijack,anchor_see_also_hijack
MED-1380,MED-1380,IDEM,idem_llm_optimized
MED-2652,MED-2652,visual_ocr,visual_ocr_injection
MED-843,MED-843,querypp,keyword_packing
MED-1725,MED-1725,ASC,semantic_cloaking
MED-4660,MED-4660,PAT,prompt_attack_template
MED-4625,MED-4625,citation_hijack,citation_footnote
MED-1538,MED-1538,meta_dom,html_hidden_comment
MED-1693,MED-1693,meta_dom,json_ld_meta_injection
MED-4381,MED-4381,code_smuggling,code_comment_smuggling
MED-3786,MED-3786,table_caption,table_caption_infobox_directive
MED-2251,MED-2251,unicode_stealth,unicode_stealth
MED-4295,MED-4295,near_query,near_query_placement
MED-5351,MED-5351,anchor_hijack,anchor_see_also_hijack
MED-1729,MED-1729,IDEM,idem_llm_optimized
MED-3567,MED-3567,visual_ocr,visual_ocr_injection
MED-4451,MED-4451,querypp,keyword_packing
MED-843,MED-843,ASC,semantic_cloaking
MED-3849,MED-3849,PAT,prompt_attack_template
MED-2989,MED-2989,citation_hijack,citation_footnote
MED-2827,MED-2827,meta_dom,html_hidden_comment
MED-5326,MED-5326,meta_dom,json_ld_meta_injection
MED-3057,MED-3057,code_smuggling,code_comment_smuggling
MED-1287,MED-1287,table_caption,table_caption_infobox_directive
MED-2524,MED-2524,unicode_stealth,unicode_stealth
MED-3012,MED-3012,near_query,near_query_placement
MED-3138,MED-3138,anchor_hijack,anchor_see_also_hijack
MED-3704,MED-3704,IDEM,idem_llm_optimized
MED-4382,MED-4382,visual_ocr,visual_ocr_injection
MED-1438,MED-1438,querypp,keyword_packing
MED-5141,MED-5141,ASC,semantic_cloaking
MED-1541,MED-1541,PAT,prompt_attack_template
MED-2705,MED-2705,citation_hijack,citation_footnote
MED-1226,MED-1226,meta_dom,html_hidden_comment
